customer_id,status,card_present_flag,balance,date,gender,age,merchant_suburb,merchant_state,amount,movement
CUS-2178051368,authorized,0.0,1232.96,2018-08-13,M,25,Orange,NSW,17.72,debit
CUS-1609060617,posted,,52796.92,2018-08-13,M,19,,,2854.74,credit
CUS-1928710999,posted,,3113.24,2018-08-13,F,19,,,36.0,debit
CUS-2663907001,posted,,33035.16,2018-08-13,M,28,,,4054.77,credit
CUS-3378712515,posted,,2126.91,2018-08-13,F,24,,,53.0,debit
CUS-1842679196,authorized,1.0,683.82,2018-08-13,F,18,West Lakes,SA,18.41,debit
CUS-2695611575,authorized,0.0,1464.43,2018-08-13,M,37,Goonellabah,NSW,15.08,debit
CUS-1005756958,authorized,1.0,520.65,2018-08-13,F,53,South Brisbane,QLD,13.08,debit
CUS-1196156254,authorized,0.0,15363.14,2018-08-13,F,34,Reynella,SA,28.85,debit
CUS-1646621553,posted,,1079.66,2018-08-13,M,26,,,106.0,debit
CUS-3336454548,posted,,3734.85,2018-08-13,M,18,,,55.0,debit
CUS-2487424745,authorized,1.0,618.86,2018-08-13,F,26,Ballina,NSW,42.0,debit
CUS-1388323263,posted,,2679.42,2018-08-13,M,69,,,64.0,debit
CUS-2819545904,posted,,106143.58,2018-08-13,M,42,,,33.0,debit
CUS-3702001629,posted,,1369.56,2018-08-13,F,18,,,61.0,debit
CUS-860700529,authorized,1.0,489.32,2018-08-13,M,30,North Lakes,QLD,40.06,debit
CUS-2487424745,authorized,0.0,613.19,2018-08-13,F,26,Coombabah,QLD,5.67,debit
CUS-2487424745,authorized,1.0,601.95,2018-08-13,F,26,Palm Beach,QLD,11.24,debit
CUS-325142416,authorized,1.0,2110.25,2018-08-13,F,21,Darwin City,NT,7.53,debit
CUS-2599279756,authorized,1.0,38.84,2018-08-13,F,43,Newstead,QLD,76.54,debit
CUS-2487424745,authorized,0.0,589.31,2018-08-13,F,26,Mermaid Beach,QLD,12.64,debit
CUS-2487424745,authorized,1.0,585.76,2018-08-13,F,26,Southport,QLD,3.55,debit
CUS-2348881191,authorized,1.0,3031.11,2018-08-13,F,41,Nunawading,VIC,42.78,debit
CUS-4023861240,posted,,8425.71,2018-08-13,M,28,,,84.0,debit
CUS-443776336,posted,,5056.36,2018-08-13,M,19,,,31.0,debit
CUS-2487424745,authorized,1.0,579.32,2018-08-13,F,26,Main Beach,QLD,6.44,debit
CUS-51506836,authorized,1.0,16786.83,2018-08-13,M,24,Saint Lucia,QLD,22.07,debit
CUS-880898248,posted,,5718.82,2018-08-13,M,26,,,61.0,debit
CUS-1388323263,authorized,1.0,2660.61,2018-08-13,M,69,Brighton,VIC,18.81,debit
CUS-4023861240,authorized,1.0,8395.93,2018-08-14,M,28,Carlton,VIC,29.78,debit
CUS-326006476,authorized,1.0,3508.28,2018-08-14,M,22,Carlingford,NSW,26.02,debit
CUS-2487424745,posted,,559.32,2018-08-14,F,26,,,20.0,debit
CUS-1147642491,posted,,3053.9,2018-08-14,F,34,,,173.0,debit
CUS-1617121891,posted,,1738.81,2018-08-14,M,22,,,136.0,debit
CUS-2155701614,posted,,3451.29,2018-08-14,F,35,,,17.0,debit
CUS-261674136,posted,,4162.74,2018-08-14,M,29,,,43.0,debit
CUS-497688347,posted,,2600.85,2018-08-14,F,30,,,149.0,debit
CUS-134193016,posted,,1909.84,2018-08-14,F,21,,,20.0,debit
CUS-2650223890,posted,,2985.27,2018-08-14,F,35,,,175.0,debit
CUS-2663907001,posted,,33005.16,2018-08-14,M,28,,,30.0,debit
CUS-3142625864,posted,,4909.61,2018-08-14,M,43,,,71.0,debit
CUS-527400765,authorized,1.0,190016.02,2018-08-14,F,40,Lucas,VIC,70.73,debit
CUS-511326734,authorized,1.0,863.94,2018-08-14,M,23,Silverwater,NSW,7.74,debit
CUS-1478398256,posted,,8845.29,2018-08-14,M,38,,,42.0,debit
CUS-4142663097,posted,,2778.97,2018-08-14,F,34,,,20.0,debit
CUS-2376382098,posted,,3961.17,2018-08-14,F,39,,,21.0,debit
CUS-2110742437,posted,,9431.31,2018-08-14,M,20,,,39.0,debit
CUS-2484453271,posted,,3921.08,2018-08-14,M,20,,,34.0,debit
CUS-2487424745,posted,,523.32,2018-08-14,F,26,,,36.0,debit
CUS-537508723,authorized,1.0,2278.59,2018-08-14,M,21,Saint Albans,VIC,15.18,debit
CUS-2155701614,posted,,3415.29,2018-08-14,F,35,,,36.0,debit
CUS-3026014945,authorized,1.0,2026.13,2018-08-14,F,27,Jandakot,WA,22.46,debit
CUS-511326734,authorized,1.0,841.07,2018-08-14,M,23,Old Toongabbie,NSW,22.87,debit
CUS-537508723,authorized,1.0,2252.19,2018-08-14,M,21,Seaford,VIC,26.4,debit
CUS-2663907001,posted,,32976.16,2018-08-14,M,28,,,29.0,debit
CUS-883482547,posted,,4157.66,2018-08-14,F,19,,,54.0,debit
CUS-3180318393,authorized,1.0,2406.73,2018-08-14,M,27,Craigieburn,VIC,33.37,debit
CUS-537508723,authorized,1.0,2242.53,2018-08-14,M,21,Langwarrin,VIC,9.66,debit
CUS-331942311,authorized,1.0,1845.73,2018-08-14,F,26,Katoomba,NSW,7.56,debit
CUS-3378712515,authorized,1.0,2111.96,2018-08-14,F,24,Fitzroy,VIC,14.95,debit
CUS-3180318393,authorized,1.0,2357.85,2018-08-14,M,27,Mill Park,VIC,48.88,debit
CUS-2376382098,authorized,1.0,3676.25,2018-08-14,F,39,Barangaroo,NSW,284.92,debit
CUS-1669695324,authorized,1.0,1407.55,2018-08-14,F,25,Clarkson,WA,7.03,debit
CUS-326006476,authorized,1.0,3492.36,2018-08-14,M,22,Beaconsfield,NSW,15.92,debit
CUS-1790886359,authorized,0.0,6107.81,2018-08-14,M,39,Newport,VIC,31.15,debit
CUS-2487424745,authorized,1.0,508.23,2018-08-14,F,26,Labrador,QLD,15.09,debit
CUS-2599279756,authorized,1.0,25.97,2018-08-14,F,43,Castlemaine,VIC,12.87,debit
CUS-527400765,authorized,1.0,189986.01,2018-08-14,F,40,Nangwarry,SA,30.01,debit
CUS-325142416,authorized,1.0,2102.16,2018-08-14,F,21,Ludmilla,NT,8.09,debit
CUS-2487424745,authorized,0.0,497.67,2018-08-14,F,26,Southport,QLD,10.56,debit
CUS-1478398256,posted,,8291.29,2018-08-14,M,38,,,554.0,debit
CUS-164374203,authorized,0.0,2306.06,2018-08-14,F,20,Auburn,NSW,69.49,debit
CUS-1842679196,authorized,1.0,570.58,2018-08-14,F,18,Darwin City,NT,113.24,debit
CUS-1669695324,authorized,1.0,1393.73,2018-08-14,F,25,Annerley,QLD,13.82,debit
CUS-1617121891,authorized,1.0,1678.42,2018-08-14,M,22,Sydney,NSW,60.39,debit
CUS-3117610635,authorized,1.0,56884.03,2018-08-14,M,33,Brunswick,VIC,31.95,debit
CUS-164374203,authorized,1.0,2296.26,2018-08-14,F,20,Wentworthville,NSW,9.8,debit
CUS-1147642491,posted,,2893.9,2018-08-14,F,34,,,160.0,debit
CUS-2155701614,posted,,3370.29,2018-08-14,F,35,,,45.0,debit
CUS-1669695324,authorized,1.0,1207.95,2018-08-14,F,25,Osborne Park,WA,185.78,debit
CUS-1388323263,authorized,1.0,2648.68,2018-08-14,M,69,Templestowe Lower,VIC,11.93,debit
CUS-3117610635,authorized,1.0,56839.54,2018-08-14,M,33,Taylors Lakes,VIC,44.49,debit
CUS-3325710106,authorized,1.0,54.87,2018-08-14,M,20,Sale,VIC,20.54,debit
CUS-443776336,authorized,0.0,5054.84,2018-08-14,M,19,Mascot,NSW,1.52,debit
CUS-1005756958,authorized,1.0,445.4,2018-08-14,F,53,Spring Hill,QLD,75.25,debit
CUS-4023861240,authorized,1.0,8383.2,2018-08-14,M,28,Newman,WA,12.73,debit
CUS-2155701614,posted,,5813.53,2018-08-14,F,35,,,2443.24,credit
CUS-3117610635,posted,,59558.05,2018-08-14,M,33,,,2718.51,credit
CUS-2487424745,authorized,0.0,426.55,2018-08-14,F,26,Kenmore,QLD,71.12,debit
CUS-2599279756,authorized,1.0,12.54,2018-08-14,F,43,Castlemaine,VIC,13.43,debit
CUS-1388323263,authorized,0.0,2632.12,2018-08-14,M,69,South Melbourne,VIC,16.56,debit
CUS-3129499595,posted,,1966.12,2018-08-14,M,31,,,996.24,credit
CUS-3395687666,posted,,14565.96,2018-08-14,M,42,,,1757.81,credit
CUS-1614226872,authorized,1.0,1974.44,2018-08-14,F,40,Victoria Point,QLD,51.04,debit
CUS-134193016,authorized,1.0,1884.97,2018-08-14,F,21,Forest Hill,VIC,24.87,debit
CUS-1005756958,authorized,0.0,428.23,2018-08-14,F,53,Eagleby,QLD,17.17,debit
CUS-1196156254,posted,,15315.74,2018-08-14,F,34,,,39.0,debit
CUS-1842679196,posted,,1331.91,2018-08-14,F,18,,,761.33,credit
CUS-3180318393,posted,,2329.85,2018-08-14,M,27,,,28.0,debit
CUS-809013380,posted,,3357.61,2018-08-14,F,21,,,1037.07,credit
CUS-1196156254,authorized,1.0,15354.74,2018-08-14,F,34,Adelaide,SA,8.4,debit
CUS-3117610635,authorized,1.0,59527.39,2018-08-14,M,33,Cranbourne,VIC,30.66,debit
CUS-809013380,authorized,1.0,2320.54,2018-08-14,F,21,Ballina,NSW,4.3,debit
CUS-3378712515,authorized,0.0,2092.85,2018-08-14,F,24,Atherton,QLD,19.11,debit
CUS-1669695324,posted,,1175.95,2018-08-14,F,25,,,32.0,debit
CUS-1609060617,authorized,1.0,52783.71,2018-08-14,M,19,Perth,WA,13.21,debit
CUS-3026014945,authorized,1.0,2017.82,2018-08-14,F,27,North Beach,WA,8.31,debit
CUS-880898248,authorized,1.0,5711.68,2018-08-14,M,26,Wollert,VIC,7.14,debit
CUS-809013380,authorized,1.0,3338.15,2018-08-14,F,21,Lismore,NSW,19.46,debit
CUS-809013380,authorized,1.0,3317.55,2018-08-14,F,21,Leonora,WA,20.6,debit
CUS-1196156254,authorized,1.0,15296.12,2018-08-14,F,34,Mount Clarence,WA,19.62,debit
CUS-1005756958,posted,,1398.7,2018-08-14,F,53,,,970.47,credit
CUS-3989008654,posted,,3382.18,2018-08-14,M,25,,,46.0,debit
CUS-2083971310,authorized,1.0,2878.79,2018-08-14,M,31,Bondi Beach,NSW,8.75,debit
CUS-1928710999,authorized,1.0,3097.7,2018-08-14,F,19,Brunswick East,VIC,15.54,debit
CUS-1388323263,authorized,0.0,2612.82,2018-08-14,M,69,Northcote,VIC,19.3,debit
CUS-1892177589,posted,,3441.89,2018-08-14,M,44,,,27.0,debit
CUS-2142601169,posted,,1132.66,2018-08-14,M,38,,,1002.13,credit
CUS-2206365095,posted,,19822.38,2018-08-14,F,38,,,1541.12,credit
CUS-3325710106,posted,,1154.57,2018-08-14,M,20,,,1099.7,credit
CUS-3716701010,posted,,2434.38,2018-08-14,F,47,,,1272.47,credit
CUS-3904958894,posted,,1723.49,2018-08-14,M,42,,,20.0,debit
CUS-511326734,posted,,1823.78,2018-08-14,M,23,,,982.71,credit
CUS-3378712515,authorized,1.0,2085.82,2018-08-14,F,24,Shepparton,VIC,7.03,debit
CUS-1614226872,authorized,0.0,1960.64,2018-08-14,F,40,Sydney,NSW,13.8,debit
CUS-3026014945,authorized,1.0,2010.96,2018-08-14,F,27,Gloucester,NSW,6.86,debit
CUS-1499065773,posted,,15751.73,2018-08-14,F,46,,,45.0,debit
CUS-3249305314,posted,,31514.39,2018-08-14,M,38,,,29.0,debit
CUS-527400765,posted,,189957.01,2018-08-14,F,40,,,29.0,debit
CUS-2505971401,authorized,1.0,3265.55,2018-08-14,F,40,Cumberland Park,SA,6.05,debit
CUS-880898248,posted,,5562.68,2018-08-14,M,26,,,149.0,debit
CUS-1816693151,authorized,1.0,53956.42,2018-08-14,M,40,Sydney,NSW,81.77,debit
CUS-3117610635,authorized,1.0,59494.1,2018-08-14,M,33,Eltham,VIC,33.29,debit
CUS-134833760,posted,,3155.5,2018-08-14,M,52,,,20.0,debit
CUS-1790886359,posted,,6073.81,2018-08-14,M,39,,,34.0,debit
CUS-860700529,posted,,411.32,2018-08-14,M,30,,,78.0,debit
CUS-1896554896,authorized,0.0,7727.78,2018-08-14,M,35,Peterborough,SA,19.67,debit
CUS-3117610635,authorized,0.0,59342.13,2018-08-14,M,33,Mount Gambier,SA,151.97,debit
CUS-527400765,authorized,0.0,189869.21,2018-08-14,F,40,Collingwood,VIC,87.8,debit
CUS-4023861240,authorized,1.0,8352.76,2018-08-14,M,28,Bairnsdale,VIC,30.44,debit
CUS-3180318393,authorized,0.0,2306.44,2018-08-14,M,27,Craigieburn,VIC,23.41,debit
CUS-1140341822,authorized,1.0,2638.42,2018-08-14,M,28,Perth,WA,8.19,debit
CUS-1790886359,authorized,1.0,5894.15,2018-08-14,M,39,Sydney,NSW,179.66,debit
CUS-1617121891,posted,,1638.42,2018-08-14,M,22,,,40.0,debit
CUS-1928710999,posted,,2974.7,2018-08-14,F,19,,,123.0,debit
CUS-1669695324,authorized,1.0,1160.39,2018-08-14,F,25,Madeley,WA,15.56,debit
CUS-2688605418,authorized,1.0,3275.84,2018-08-15,M,20,Mount Druitt,NSW,13.24,debit
CUS-2819545904,authorized,1.0,106080.59,2018-08-15,M,42,Bowen,QLD,62.99,debit
CUS-2819545904,authorized,0.0,106049.41,2018-08-15,M,42,Kalapa,QLD,31.18,debit
CUS-325142416,authorized,1.0,2086.38,2018-08-15,F,21,Casuarina,NT,15.78,debit
CUS-1614226872,authorized,1.0,1919.82,2018-08-15,F,40,Stafford,QLD,40.82,debit
CUS-2819545904,authorized,0.0,105941.99,2018-08-15,M,42,Parkes,NSW,107.42,debit
CUS-2031327464,posted,,4392.74,2018-08-15,M,40,,,21.0,debit
CUS-2317998716,posted,,6524.71,2018-08-15,M,19,,,27.0,debit
CUS-3989008654,posted,,3210.18,2018-08-15,M,25,,,172.0,debit
CUS-4123612273,posted,,147.66,2018-08-15,F,43,,,29.0,debit
CUS-495599312,posted,,49920.66,2018-08-15,M,38,,,195.0,debit
CUS-1462656821,posted,,6820.92,2018-08-15,M,23,,,25.0,debit
CUS-3142625864,posted,,4870.61,2018-08-15,M,43,,,39.0,debit
CUS-2819545904,authorized,1.0,105851.99,2018-08-15,M,42,Emerald,QLD,90.0,debit
CUS-127297539,posted,,2746.83,2018-08-15,F,20,,,107.0,debit
CUS-2370108457,posted,,260138.9,2018-08-15,M,46,,,22.0,debit
CUS-2630892467,posted,,4621.76,2018-08-15,F,26,,,55.0,debit
CUS-3716701010,posted,,2376.38,2018-08-15,F,47,,,58.0,debit
CUS-2505971401,authorized,1.0,3246.65,2018-08-15,F,40,Mitcham,SA,18.9,debit
CUS-325142416,authorized,1.0,2072.11,2018-08-15,F,21,Yarrawonga,NT,14.27,debit
CUS-1928710999,authorized,1.0,2894.58,2018-08-15,F,19,Cheltenham,VIC,80.12,debit
CUS-2688605418,authorized,1.0,2992.53,2018-08-15,M,20,Rosebery,NSW,283.31,debit
CUS-2376382098,posted,,3651.25,2018-08-15,F,39,,,25.0,debit
CUS-3129499595,posted,,1930.12,2018-08-15,M,31,,,36.0,debit
CUS-51506836,authorized,1.0,16766.39,2018-08-15,M,24,Hawthorn,VIC,20.44,debit
CUS-3174332735,authorized,1.0,4306.76,2018-08-15,F,19,Hampton East,VIC,41.84,debit
CUS-1140341822,authorized,1.0,2576.87,2018-08-15,M,28,Melbourne,VIC,61.55,debit
CUS-164374203,authorized,0.0,2253.73,2018-08-15,F,20,Brookvale,NSW,42.53,debit
CUS-1928710999,authorized,1.0,2886.49,2018-08-15,F,19,Lilydale,VIC,8.09,debit
CUS-1140341822,authorized,0.0,2561.52,2018-08-15,M,28,Doncaster,VIC,15.35,debit
CUS-325142416,authorized,0.0,2070.4,2018-08-15,F,21,Rosebery,NT,1.71,debit
CUS-261674136,authorized,1.0,4132.98,2018-08-15,M,29,Sydney,NSW,29.76,debit
CUS-261674136,authorized,1.0,4116.7,2018-08-15,M,29,Boggabri,NSW,16.28,debit
CUS-3462882033,authorized,1.0,42269.53,2018-08-15,M,22,Dandenong South,VIC,16.78,debit
CUS-1669695324,authorized,1.0,1148.02,2018-08-15,F,25,Gilgandra,NSW,12.37,debit
CUS-3431016847,authorized,1.0,1953.6,2018-08-15,M,22,Sydney,NSW,55.76,debit
CUS-1614226872,posted,,1887.82,2018-08-15,F,40,,,32.0,debit
CUS-164374203,posted,,2199.01,2018-08-15,F,20,,,39.0,debit
CUS-2283904812,posted,,2130.96,2018-08-15,M,22,,,34.0,debit
CUS-3142625864,posted,,4720.61,2018-08-15,M,43,,,150.0,debit
CUS-3180318393,posted,,2277.44,2018-08-15,M,27,,,29.0,debit
CUS-537508723,posted,,2212.53,2018-08-15,M,21,,,30.0,debit
CUS-1654129794,authorized,1.0,1036.66,2018-08-15,F,64,Claremont,TAS,30.24,debit
CUS-3378712515,authorized,1.0,2076.66,2018-08-15,F,24,Doncaster,VIC,9.16,debit
CUS-511326734,authorized,0.0,1817.37,2018-08-15,M,23,Merrylands,NSW,6.41,debit
CUS-4023861240,authorized,1.0,8289.92,2018-08-15,M,28,Cambridge,TAS,62.84,debit
CUS-164374203,authorized,1.0,2238.01,2018-08-15,F,20,Melbourne,VIC,15.72,debit
CUS-1462656821,posted,,10724.87,2018-08-15,M,23,,,3903.95,credit
CUS-1140341822,authorized,0.0,2553.93,2018-08-15,M,28,Fitzroy,VIC,7.59,debit
CUS-3462882033,authorized,0.0,42253.28,2018-08-15,M,22,Mount Gambier,SA,16.25,debit
CUS-164374203,authorized,1.0,2178.37,2018-08-15,F,20,Ryde,NSW,20.64,debit
CUS-325142416,authorized,1.0,2063.16,2018-08-15,F,21,Palmerston City,NT,7.24,debit
CUS-1842679196,authorized,1.0,1292.6,2018-08-15,F,18,Wagga Wagga,NSW,39.31,debit
CUS-3462882033,authorized,1.0,42149.67,2018-08-15,M,22,Sydney,NSW,103.61,debit
CUS-1140341822,authorized,1.0,2532.01,2018-08-15,M,28,Penola,SA,21.92,debit
CUS-1669695324,authorized,1.0,1136.9,2018-08-15,F,25,Mindarie,WA,11.12,debit
CUS-2500783281,posted,,4644.04,2018-08-15,F,23,,,1626.48,credit
CUS-2630892467,posted,,4575.76,2018-08-15,F,26,,,46.0,debit
CUS-3026014945,posted,,1953.96,2018-08-15,F,27,,,57.0,debit
CUS-326006476,posted,,4475.72,2018-08-15,M,22,,,983.36,credit
CUS-164374203,authorized,1.0,2162.51,2018-08-15,F,20,North Sydney,NSW,15.86,debit
CUS-1669695324,authorized,1.0,1120.92,2018-08-15,F,25,Osborne Park,WA,15.98,debit
CUS-3431016847,authorized,1.0,1943.72,2018-08-15,M,22,Botany,NSW,9.88,debit
CUS-1433879684,posted,,2713.59,2018-08-15,M,24,,,1408.08,credit
CUS-2178051368,posted,,1206.96,2018-08-15,M,25,,,26.0,debit
CUS-4123612273,posted,,1215.7,2018-08-15,F,43,,,1068.04,credit
CUS-3462882033,authorized,1.0,42094.12,2018-08-15,M,22,Bundoora,VIC,55.55,debit
CUS-72755508,authorized,1.0,1624.48,2018-08-15,F,35,Asquith,NSW,41.0,debit
CUS-443776336,authorized,1.0,5038.9,2018-08-15,M,19,Coolbellup,WA,15.94,debit
CUS-527400765,authorized,1.0,189829.05,2018-08-15,F,40,Fortitude Valley,QLD,40.16,debit
CUS-2487424745,posted,,1440.22,2018-08-15,F,26,,,1013.67,credit
CUS-261674136,posted,,4060.7,2018-08-15,M,29,,,56.0,debit
CUS-1816693151,authorized,1.0,53937.24,2018-08-15,M,40,Jandakot,WA,19.18,debit
CUS-3378712515,authorized,1.0,1989.39,2018-08-15,F,24,Canberra,ACT,87.27,debit
CUS-537508723,authorized,1.0,2178.59,2018-08-15,M,21,Brunswick,VIC,33.94,debit
CUS-3462882033,authorized,1.0,42065.08,2018-08-15,M,22,Elsternwick,VIC,29.04,debit
CUS-3431016847,authorized,0.0,1928.13,2018-08-15,M,22,Auburn,NSW,15.59,debit
CUS-860700529,authorized,1.0,402.4,2018-08-15,M,30,Brisbane City,QLD,8.92,debit
CUS-1842679196,posted,,1256.6,2018-08-15,F,18,,,36.0,debit
CUS-2376382098,posted,,8754.76,2018-08-15,F,39,,,5103.51,credit
CUS-261674136,posted,,3922.7,2018-08-15,M,29,,,138.0,debit
CUS-3249305314,posted,,31479.39,2018-08-15,M,38,,,35.0,debit
CUS-2178051368,authorized,0.0,1143.45,2018-08-15,M,25,Melbourne,VIC,63.51,debit
CUS-2031327464,authorized,0.0,4184.19,2018-08-15,M,40,Bankstown,NSW,208.55,debit
CUS-2599279756,authorized,0.0,4.4,2018-08-15,F,43,Maryborough,VIC,8.14,debit
CUS-1147642491,authorized,1.0,2848.05,2018-08-15,F,34,Coogee,NSW,45.85,debit
CUS-883482547,authorized,1.0,4129.5,2018-08-15,F,19,Margaret River,WA,28.16,debit
CUS-2031327464,authorized,0.0,4162.11,2018-08-15,M,40,Ryde,NSW,22.08,debit
CUS-3142625864,authorized,1.0,4642.77,2018-08-15,M,43,Mount Gambier,SA,77.84,debit
CUS-1928710999,authorized,1.0,2856.91,2018-08-15,F,19,Knoxfield,VIC,29.58,debit
CUS-2487424745,authorized,1.0,1432.52,2018-08-15,F,26,Paradise Point,QLD,7.7,debit
CUS-2487424745,authorized,0.0,1424.81,2018-08-15,F,26,Ashmore,QLD,7.71,debit
CUS-1117979751,posted,,5588.84,2018-08-15,M,21,,,55.0,debit
CUS-1196156254,posted,,19199.85,2018-08-15,F,34,,,3903.73,credit
CUS-164374203,posted,,2127.51,2018-08-15,F,20,,,35.0,debit
CUS-1646621553,posted,,2178.57,2018-08-15,M,26,,,1098.91,credit
CUS-3702001629,posted,,1235.56,2018-08-15,F,18,,,134.0,debit
CUS-495599312,posted,,52568.04,2018-08-15,M,38,,,2647.38,credit
CUS-883482547,authorized,1.0,4120.63,2018-08-15,F,19,Chatswood,NSW,8.87,debit
CUS-2487424745,authorized,1.0,1407.06,2018-08-15,F,26,Oxenford,QLD,17.75,debit
CUS-537508723,authorized,1.0,2168.9,2018-08-15,M,21,Keysborough,VIC,9.69,debit
CUS-1271030853,posted,,2869.72,2018-08-15,F,30,,,1158.15,credit
CUS-1388323263,posted,,3655.94,2018-08-15,M,69,,,1043.12,credit
CUS-1617121891,posted,,1605.42,2018-08-15,M,22,,,33.0,debit
CUS-164374203,posted,,3523.0,2018-08-15,F,20,,,1395.49,credit
CUS-1790886359,posted,,8965.29,2018-08-15,M,39,,,3071.14,credit
CUS-2630892467,posted,,4525.76,2018-08-15,F,26,,,50.0,debit
CUS-72755508,authorized,1.0,1602.21,2018-08-15,F,35,Ryde,NSW,22.27,debit
CUS-2376382098,authorized,1.0,8720.61,2018-08-15,F,39,Cremorne,NSW,34.15,debit
CUS-3431016847,authorized,1.0,1913.67,2018-08-15,M,22,Mascot,NSW,14.46,debit
CUS-55310383,authorized,0.0,3294.52,2018-08-15,F,30,Bega,NSW,23.27,debit
CUS-261674136,authorized,1.0,3833.37,2018-08-15,M,29,Brisbane City,QLD,89.33,debit
CUS-2487424745,authorized,1.0,1379.87,2018-08-15,F,26,Ultimo,NSW,27.19,debit
CUS-1892177589,posted,,3277.89,2018-08-15,M,44,,,164.0,debit
CUS-423725039,posted,,602.97,2018-08-15,F,24,,,46.0,debit
CUS-511326734,authorized,1.0,1785.05,2018-08-15,M,23,Melbourne,VIC,32.32,debit
CUS-2505971401,authorized,1.0,3165.83,2018-08-15,F,40,Aldgate,SA,80.82,debit
CUS-2031327464,authorized,1.0,4144.69,2018-08-15,M,40,Macquarie Park,NSW,17.42,debit
CUS-1790886359,posted,,8917.29,2018-08-15,M,39,,,48.0,debit
CUS-537508723,authorized,1.0,2152.72,2018-08-15,M,21,Forest Hill,VIC,16.18,debit
CUS-860700529,authorized,1.0,376.91,2018-08-15,M,30,Ormeau,QLD,25.49,debit
CUS-3325710106,authorized,1.0,1138.16,2018-08-15,M,20,Balwyn North,VIC,16.41,debit
CUS-3117610635,authorized,1.0,59323.66,2018-08-15,M,33,Brunswick,VIC,18.47,debit
CUS-3462882033,authorized,1.0,42039.38,2018-08-15,M,22,Mount Gambier,SA,25.7,debit
CUS-2317998716,posted,,6507.71,2018-08-15,M,19,,,17.0,debit
CUS-2500783281,posted,,4611.04,2018-08-15,F,23,,,33.0,debit
CUS-3026014945,posted,,1920.96,2018-08-15,F,27,,,33.0,debit
CUS-3151318058,posted,,34756.92,2018-08-15,M,42,,,36.0,debit
CUS-164374203,authorized,0.0,3512.5,2018-08-15,F,20,Mcmahons Point,NSW,10.5,debit
CUS-4023861240,authorized,0.0,8244.38,2018-08-15,M,28,Roxburgh Park,VIC,45.54,debit
CUS-860700529,authorized,1.0,346.58,2018-08-15,M,30,Pialba,QLD,30.33,debit
CUS-2348881191,posted,,2988.11,2018-08-15,F,41,,,43.0,debit
CUS-3180318393,posted,,2210.44,2018-08-15,M,27,,,67.0,debit
CUS-2688605418,authorized,1.0,2978.64,2018-08-15,M,20,Granville,NSW,13.89,debit
CUS-883482547,posted,,4087.63,2018-08-15,F,19,,,33.0,debit
CUS-497688347,authorized,1.0,2574.36,2018-08-15,F,30,Glen Osmond,SA,26.49,debit
CUS-2505971401,authorized,0.0,3159.78,2018-08-15,F,40,Mclaren Vale,SA,6.05,debit
CUS-1646621553,posted,,2149.57,2018-08-15,M,26,,,29.0,debit
CUS-1790886359,posted,,8885.29,2018-08-15,M,39,,,32.0,debit
CUS-2376382098,posted,,8583.61,2018-08-15,F,39,,,137.0,debit
CUS-261674136,posted,,3794.37,2018-08-15,M,29,,,39.0,debit
CUS-3378712515,authorized,1.0,1980.01,2018-08-15,F,24,Melbourne Airport,VIC,9.38,debit
CUS-3117610635,authorized,1.0,59310.63,2018-08-15,M,33,Northcote,VIC,13.03,debit
CUS-537508723,authorized,1.0,2140.26,2018-08-15,M,21,Bridgewater,TAS,12.46,debit
CUS-2031327464,authorized,1.0,4134.44,2018-08-17,M,40,Kensington,NSW,10.25,debit
CUS-3255104878,authorized,0.0,29470.71,2018-08-17,F,43,Golden Point,VIC,64.5,debit
CUS-2348881191,authorized,1.0,2882.75,2018-08-17,F,41,Sebastopol,VIC,45.63,debit
CUS-2487424745,authorized,1.0,1256.01,2018-08-17,F,26,Kingscliff,NSW,35.91,debit
CUS-2487424745,authorized,1.0,1250.89,2018-08-17,F,26,Coorparoo,QLD,5.12,debit
CUS-326006476,authorized,1.0,4398.81,2018-08-17,M,22,Balgowlah,NSW,17.94,debit
CUS-326006476,authorized,1.0,4381.85,2018-08-17,M,22,Chatswood,NSW,16.96,debit
CUS-2031327464,posted,,4037.44,2018-08-17,M,40,,,97.0,debit
CUS-2083971310,posted,,2804.79,2018-08-17,M,31,,,74.0,debit
CUS-3378712515,posted,,1780.15,2018-08-17,F,24,,,102.0,debit
CUS-51506836,posted,,16707.14,2018-08-17,M,24,,,43.0,debit
CUS-1462656821,authorized,1.0,10378.28,2018-08-17,M,23,Randwick,NSW,47.49,debit
CUS-3142625864,posted,,4586.26,2018-08-17,M,43,,,23.0,debit
CUS-883482547,posted,,4047.63,2018-08-17,F,19,,,40.0,debit
CUS-1196156254,authorized,1.0,18921.91,2018-08-17,F,34,North Wagga Wagga,NSW,12.49,debit
CUS-51506836,authorized,1.0,16698.22,2018-08-17,M,24,Brisbane Airport,QLD,8.92,debit
CUS-497688347,authorized,0.0,2456.46,2018-08-17,F,30,Nowra,NSW,38.94,debit
CUS-2663907001,posted,,32911.16,2018-08-17,M,28,,,65.0,debit
CUS-2031327464,authorized,1.0,4020.15,2018-08-17,M,40,Potts Point,NSW,17.29,debit
CUS-1233833708,posted,,3372.04,2018-08-17,M,44,,,197.0,debit
CUS-3989008654,posted,,3182.18,2018-08-17,M,25,,,28.0,debit
CUS-809013380,posted,,3289.55,2018-08-17,F,21,,,28.0,debit
